实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Operačná základňa Zboru islamských revolučných gárd (IRGC) Karbala,组织,EU-IRN,制裁,别名: Operačná základňa Zboru islamských revolučných gárd (IRGC) Karbala; operativna baza Islamske revolucionarne garde Karbala; Bunáit Oibriúcháin Karbala an Islamic Revolutionary Guard Corps (IRGC,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6345,eu_sanctions,2026-06-19
Serhij Anatolijovytj TJUTJYN,个人,EU-UKR,制裁,别名: Serhij Anatolijovytj TJUTJYN; Sergej Anatoljevitj TJUTJIN; Сергей Анатольевич ЧУЧИН,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Dzmitrij Zamulevič,个人,EU-BLR,制裁,别名: Dzmitrij Zamulevič; Dmitriy Mikhailovich ZAMULEVICH Дзмітрьій Міхайлавіч ЗАМУЛЕВIЧ Дмитрий Михайлович ЗАМУЛЕВИЧ; Дзмітрьій Міхайлавіч ЗАМУЛЕВІЧ,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403177,eu_sanctions,2026-06-19
Joint Stock Company Voronezh Semiconductor Devices Factory Assembly,Company,,制裁,别名: AO Voronezhsky Zavod Poluprovodnikovykh PriborovSborka; JSC VZPP-S; AO VZPP-S,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Sapang Shipping Inc,Company,EU-UKR,制裁,,mu,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8270,eu_sanctions,2026-06-19
OOO TKS Vektor,Company,EU-UKR,制裁,别名: TSK Vektor Kft.; ООО ТСК Вектор; LLC TSK Vektor,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403183,eu_sanctions,2026-06-19
Haji Abdul Basir,个人,EU-AFG; UN-SC1988,制裁,别名: Haji Abdul Basir; Haji Basir Noorzai; Abdul Basir,pk,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,eu_sanctions,2026-06-19
Arapax LLC,组织,EU-IRN,制裁,,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202402896,eu_sanctions,2026-06-19
SFT LLC,Company,,制裁,别名: CFT; Limited Liability Company SFT; OOO SFT,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Saleh Parlindungan Siregar,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,"别名: Сирегар, Салех Парлиндунган; Siregar, Saleh Parlindungan; Сирегар, Парлин",id,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:229:0019:0021:EN:PDF,eu_sanctions,2026-06-19
Pars Trash Company,Company,EU-IRN; UN-SC1737,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8321,eu_sanctions,2026-06-19
Fulger,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Revolutionary Armed Forces of Colombia (FARC),组织,,制裁,别名: Ревълюшънъри Армид Форсис ъф Кълъмбия (ФАРК),,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
李晓翠,个人,EU-UKR,制裁,别名: 李晓翠; Sophia Li; Sophia Lee,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403183,eu_sanctions,2026-06-19
Amana,组织,EU-HR,制裁,别名: Amana — Cooperative Society for Community Settlement Ltd; Amana – Cooperative Society for Community Settlement Ltd; אמנה,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32026D1176,eu_sanctions,2026-06-19
Sputnik,组织,,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02014R0833-20240625,eu_sanctions,2026-06-19
Electronic System Group,组织,FR-CMF-562,制裁,别名: ESG,sy,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1813,eu_sanctions,2026-06-19
Abdul Mohsen Abdullah Ibrahim Al-Sharikh,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Abdul Mohsen Abdullah Ibrahim Al-Sharikh; Sanafi al Nasr,sa,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202500611,eu_sanctions,2026-06-19
Voronezh Aircraft Production Association (VASO) (entreprise de fabrication d’aéronefs de Voronej),组织,EU-UKR,制裁,别名: PAO VASO; Voronyezsi Repülőgépgyártó Termelési Egyesülés; PJSC “VASO”,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7059,eu_sanctions,2026-06-19
Epic Shipping & Shipbuilding JSC,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Rainbee Holdings Limited,Company,,制裁,,,,eu_sanctions,2026-06-19
Natalja Vladimirovna SERGUN,个人,EU-UKR,制裁,别名: Natalja Vladimirovna SERGUN,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4546,eu_sanctions,2026-06-19
Andrei KRIVONOSOV,个人,,制裁,,,,eu_sanctions,2026-06-19
Mohammad Aleem Noorani,个人,EU-AFG; UN-SC1988,制裁,别名: Муфти Мохаммад Алеем Нуурани,af,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,eu_sanctions,2026-06-19
Tahir GARAYEV,个人,EU-UKR,制裁,别名: Takhir Harayev,az,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026D1364,eu_sanctions,2026-06-19
Yussuf EL GBOURI,个人,,制裁,,,https://www.stradalex.com/Stradalex/FR/publichome/html/display/monitorHome/2017070054,eu_sanctions,2026-06-19
Amir Rahimi,个人,EU-IRN; UN-SC1737,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8356,eu_sanctions,2026-06-19
Joint Stock Company “Bank Avers”,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Chang-Ho Paek,个人,UN-SC1718; EU-PRK,制裁,别名: Pak Chang-Ho; Paek Ch'ang-Ho,kp,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R1509&from=EN,eu_sanctions,2026-06-19
JSC FNPTS NNIIRT,组织,EU-UKR,制裁,别名: Federal Research and Production Center “Nizhny Novgorod Scientific Research Institute of Radio Engineering”; AO FNPTs NNIIRT; sociedad anónima FNPTS NNIIRT,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7323,eu_sanctions,2026-06-19
林仲恒,个人,EU-UKR,制裁,别名: 林仲恒,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1478,eu_sanctions,2026-06-19
Uralsib Bank,Company,,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0394,eu_sanctions,2026-06-19
"P.A. Voronin Lukhovitsk Aviation Plant, Branch of RSK MiG",Company,,制裁,别名: LAZ im. P. A. Voronina; Branch of Public Joint Stock Company “United Aircraft Corporation” – Lukhovitsky Aviation Plant named after P. A. Voronin; Филиал ПАО «ОАК» - Луховицкий Авиационный Завод,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Nikolay Anatolevich KUZNETSOV,个人,EU-HR,制裁,别名: Nikolaj Anatolevich Kuznetsov; Nikolay Kuznetsov; Nikolaj Kuznetsov,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0500,eu_sanctions,2026-06-19
Fondazione per il sostegno e la tutela dei diritti dei compatrioti che vivono all'estero,组织,EU-RUSDA; EU-UKR,制裁,别名: Fondazione per il sostegno e la tutela dei diritti dei compatrioti che vivono all'estero; Stichting ter ondersteuning en bescherming van de rechten van in het buitenland wonende volksgenoten; Alapítvány a Külföldön Élő Honfitársak Támogatásáért és Jogaik Védelméért,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026D0884,eu_sanctions,2026-06-19
Genadiy MAKAROV,个人,,制裁,,,,eu_sanctions,2026-06-19
АО 'ВОСТОЧНАЯ ВЕРФЬ',Company,EU-UKR,制裁,别名: AO V-VERF; АО «Восточная Верфь»; En russe: АО ‘ВОСТОЧНАЯ ВЕРФЬ’,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2476,eu_sanctions,2026-06-19
Andrej Rybakou,个人,EU-BLR,制裁,别名: Andrej Rybakou; Андрей Алексеевич РЫБАКОВ; Andrei Alekseevich RYBAKOV,by,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403177,eu_sanctions,2026-06-19
Artem Sergeevich KUREEV,个人,EU-RUSDA,制裁,别名: Артём Сергеевич КУРЕЕВ,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7733,eu_sanctions,2026-06-19
Aleksandr Aleksandrovitš Muhanov,个人,EU-HR,制裁,别名: Александр Александрович МУХАНОВ; Александър Александрович Муханов; Alexandr Alexandrovič Muchanov,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7361,eu_sanctions,2026-06-19
Bank of Industry and Mine,组织,EU-IRN,制裁,,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8544,eu_sanctions,2026-06-19
Nidal Al-Rabi'i,个人,EU-IRQ; UN-SC1518,制裁,,iq,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2830,eu_sanctions,2026-06-19
Zouhair HAMAD,个人,EU-SYR,制裁,别名: Zouhair HAMAD; زهير حمد; Zuheir HAMAD,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
"Uralský závod dopravního strojírenství, a. s.",Company,EU-UKR,制裁,"别名: Uraltransmash Rt.; Uralský závod dopravního strojírenství, a. s.; sociedad anónima Ural Plant of Transport Mechanical Engineering",ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7058,eu_sanctions,2026-06-19
"Joint Stock Company ""Faraday""",Company,EU-UKR,制裁,"别名: »Faraday« Részvénytársaság; Акционерное Общество "" Компания Фарадей""",ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7943,eu_sanctions,2026-06-19
Taccjana Šociková,个人,EU-BLR,制裁,别名: Taccjana Šociková; Tatiana Viktorovna SHOTIK; Tatiana Šotiková,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202402113,eu_sanctions,2026-06-19
First Islamic Investment Bank (FIIB),组织,EU-IRN,制裁,,my; id,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1978,eu_sanctions,2026-06-19
Aslan Lemaevitch CHAMUTAEV,个人,,制裁,,,https://www.stradalex.com/?page=Stradalex.Controller.PublicHome&action=display&nav=monitorHome&goto=2017030540&lang=fr,eu_sanctions,2026-06-19
Safiran Payam Darya Shipping Lines,组织,EU-IRN,制裁,别名: SAPID Shipping Company; Safiran Payam Darya Shipping Lines; SAFID Shipping,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1978,eu_sanctions,2026-06-19
Comisia Electorală Centrală a Republicii Belarus (CEC),组织,EU-BLR,制裁,别名: Comisia Electorală Centrală a Republicii Belarus (CEC); Централна избирателна комисия на Република Беларус — ЦИК; Centrale kiescommissie van de Republiek Belarus,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8005,eu_sanctions,2026-06-19
Société par actions “Institut central de recherche Kurs”,法人,,,,,,eu_sanctions,2026-06-19
Ufficio per ordinare il bene e proibire il male,组织,EU-IRN,制裁,别名: Office for Enjoining Right and Forbidding Evil (Bureau pour l’imposition du bien et l’interdiction du mal); Ufficio per ordinare il bene e proibire il male; Oficina Central para Ordenar el Bien y Prohibir el Mal,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6354,eu_sanctions,2026-06-19
Limited Liability Company Bank Blanc,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
OAO VO Technopromexport,组织,EU-UKR,制裁,别名: OAO «VO TPE»; Open Joint Stock Company «Foreign Economic Association» «Technopromexport»,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.L_.2020.298.01.0001.01.ENG&toc=OJ:L:2020:298:TOC,eu_sanctions,2026-06-19
Oficina de Servicios Afgana,组织,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Oficina de Servicios Afgana; graphie originale: مكتب الخدمات; Gabinete de Serviços afegão,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302670,eu_sanctions,2026-06-19
Al-Qaida of Jihad Organization din Peninsula Arabia,组织,EU-TAQA-EUAQ; UN-SCISIL,制裁,"别名: Tanzim Qa'idat al-Jihad fi Jazirat al-Arab; Al-Qaida of Jihad Organization på Den Arabiske Halvø,; Al-Qaida of Jihad Organization din Peninsula Arabia",sa; ye,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2800,eu_sanctions,2026-06-19
Всероссийское военно патриотическое общественное движение Юнармия,组织,EU-UKR,制裁,别名: Junarmija; Общоруско военно- патриотично обществено движение Юнармия; Pan-Russische Jong Leger militaire patriottische en sociale beweging,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4892,eu_sanctions,2026-06-19
Saïd GHANMI,个人,,制裁,,,https://www.stradalex.com/?page=Stradalex.Controller.PublicHome&action=display&nav=monitorHome&goto=2017030540&lang=fr,eu_sanctions,2026-06-19
Maksim YERMAKOV,个人,EU-UKR,制裁,别名: Maksim Yuryevich ERMAKOV; Maxim ERMAKOV,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0509,eu_sanctions,2026-06-19
Jekaterina Viktorovna Gaľautdinovová,个人,EU-RUS,制裁,别名: Jekaterina Viktorovna Gaľautdinovová; Екатерина Викторовна ГАЛЯУТДИНОВА; Jekaterina Viktorovna GALJAUTDINOVA,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401488,eu_sanctions,2026-06-19
Maulavi Adam,个人,EU-AFG; UN-SC1988,制裁,别名: Maulavi Adam; Maulavi Adam Khan,af; pk,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,eu_sanctions,2026-06-19
Seyyed Mohammad Amin AGHAMIRI,个人,EU-IRN,制裁,,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0986,eu_sanctions,2026-06-19
"Association ""Soutien humani’terre"" (HTERRE)",组织,FR-CMF-562,制裁,别名: Comité de Bienfaisance et de Secours aux Palestiniens (CBSP); Comité de Bienfaisance pour la Solidarité avec la Palestine,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7456,eu_sanctions,2026-06-19
Jekaterina Gennadjevna PRIJEZZJEVA,个人,EU-UKR,制裁,别名: Jekaterina Gennadjevna PRIJEZZJEVA; Jekaterina Prijezževová; Екатерина Геннадьевна ПРИЕЗЖЕВА,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6474,eu_sanctions,2026-06-19
Garde nationale cosaque,组织,EU-UKR,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1860,eu_sanctions,2026-06-19
ООО Станки Оптом,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Intershipping Services Hub Private Limited,Company,EU-UKR,制裁,别名: Intershipping Services Hub Private Ltd.; Intershipping Services Hub Private Kft,in,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8289,eu_sanctions,2026-06-19
Акционерное Общество «Центральный Научно-Исследовательский Институт Автоматики И Гидравлики»,Company,,制裁,别名: JSC CNIIAG; АО «ЦНИИАГ»; TsNIIAG,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Ahmad AL-JAROUCHEH,个人,EU-SYR,制裁,别名: Ahmad Al-Jaroucha; Ahmed Al-Jarouchah; Ahmed Al-Jaroucha,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.188.01.0018.01.ENG&toc=OJ%3AL%3A2021%3A188%3ATOC,eu_sanctions,2026-06-19
Olga PISKOPPEL,个人,,制裁,,,,eu_sanctions,2026-06-19
Al-Haramain Foundation (Pakistan),组织,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Ал-Харамаин Фаундейшън (Пакистан),pk,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2760,eu_sanctions,2026-06-19
Ghassan KHALIL,个人,EU-SYR,制裁,别名: غسان خليل; Ghassan Khaleel; Khaleel,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401517,eu_sanctions,2026-06-19
Алевтина Васильевна АНДРЕЕВА,个人,EU-UKR,制裁,别名: Алевтина Васильевна АНДРЕЕВА,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R1055,eu_sanctions,2026-06-19
Bank Kuban Kredit,Company,,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0394,eu_sanctions,2026-06-19
Franklyn Leonardo DUARTE,个人,EU-VEN,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.400.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A400%3ATOC,eu_sanctions,2026-06-19
JSC “GOZ Obukhov plant”,Company,EU-UKR,制裁,别名: AO “Обуховский Завод”; AO Severo-Zapadny Regionalny Tsentr Kontserna VKO Almaz-Antei Obukhovsky Zavod; „Obukhov Gyártelep” Rt.,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7070,eu_sanctions,2026-06-19
Margarita Nikolaevna KOTOVA,个人,EU-RUS,制裁,别名: Маргарита Николаевна КОТОВА,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8076,eu_sanctions,2026-06-19
Mikhail Petrovitch BEDUNKEVICH,个人,EU-BLR,制裁,别名: Mikhail Petrovitch BEDUNKEVICH; Міхаіл Пятровіч БЯДУНКЕВIЧ; Michail Bjadunkevič,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7634,eu_sanctions,2026-06-19
RI SU YONG,个人,UN-SC1718; EU-PRK,制裁,,,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2018:063:FULL&from=EN,eu_sanctions,2026-06-19
TANGO 2,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Jong Hun KIL,个人,UN-SC1718; EU-PRK,制裁,,,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R1509&from=EN,eu_sanctions,2026-06-19
Казачья Национальная Гвардия,组织,EU-UKR,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2019:236:FULL&from=EN,eu_sanctions,2026-06-19
Myanma Timber Enterprise,组织,EU-MMR,制裁,别名: Myanmar Timber Enterprise,mm,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0926,eu_sanctions,2026-06-19
Yasin Dhahi,个人,EU-SYR,制裁,别名: Yasin Dhahi; Yasin Dahi,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Abdullah Idris AL-FATEH,个人,EU-SDN; UN-SC1591; EU-SDNZ; EU-UNLI,制裁,别名: Abu Lulu,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0251,eu_sanctions,2026-06-19
"STRIZHOV, Andrei Alexandrovich",个人,,制裁,,ru,,eu_sanctions,2026-06-19
comandamentul central Khatam al-Anbiye,Company,EU-IRN; UN-SC1737,制裁,别名: comandamentul central Khatam al-Anbiye; قرارگاه مرکزی خاتمالانبیا (ص); Khatam al-Anbiye Central Headquarters,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1982,eu_sanctions,2026-06-19
Russia Today France,组织,EU-UKR,制裁,别名: АНО “ТВ-новости”; RT,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02014R0833-20240625,eu_sanctions,2026-06-19
Abd Al-Baset Azzouz,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Abdelbassed Azouz; Abdul Baset Azouz,ly,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2691,eu_sanctions,2026-06-19
Isfahan Optics,组织,EU-IRN,制裁,别名: Iszfaháni Optikai Vállalat,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202402074,eu_sanctions,2026-06-19
Vitalij Fridrichovič Kiľčevskij,个人,EU-UKR,制裁,别名: Виталий Фридрихович КИЛЬЧЕВСКИЙ; Vitalij Fridrichovič Kiľčevskij; Vitalij Fridrichovič Kilčevskij,by,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202402455,eu_sanctions,2026-06-19
Ibrahim Mohamed Khalil,个人,,制裁,别名: Калил Ибрахим Мохаммад; Khalil Ibrahim Jassem; Калил Ибрахим Яссем,de,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
LLC Albatros,组织,EU-UKR,制裁,别名: OOO Albatros; Limited Liability Company “Albatros”; ООО “Альбатрос”,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302875,eu_sanctions,2026-06-19
